Part,Venue ID,Venue,Venue Latitude,Venue Longitude,Venue Category
140,58940e5445005e5178ada6b1,Automotive Pavilion (トヨタ産業技術記念館 自動車館),35.18272312663009,136.87692966385762,"[{'id': '4bf58dd8d48988d190941735', 'name': 'History Museum', 'pluralName': 'History Museums', 'shortName': 'History Museum', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_history_', 'suffix': '.png'}, 'primary': True}]"
140,5893f6a85289305ef7edb4de,トヨタグループ館（旧豊田紡織本社事務所）,35.181978,136.876543,"[{'id': '4bf58dd8d48988d190941735', 'name': 'History Museum', 'pluralName': 'History Museums', 'shortName': 'History Museum', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_history_', 'suffix': '.png'}, 'primary': True}]"
140,58940ff9b792071c9e3a6bf0,トヨタスタンダードセダンAA型乗用車,35.183265,136.876927,"[{'id': '56aa371be4b08b9a8d573532', 'name': 'Exhibit', 'pluralName': 'Exhibits', 'shortName': 'Exhibit', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/default_', 'suffix': '.png'}, 'primary': True}]"
148,56f68873cd106d639ff59826,カサンドラ,35.220658,136.876795,"[{'id': '52e81612bcbc57f1066b79e7', 'name': 'Circus', 'pluralName': 'Circuses', 'shortName': 'Circus', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/default_', 'suffix': '.png'}, 'primary': True}]"
149,52b53da6498edd84918d9240,マルハン上小田井駅前店,35.22392417112821,136.8772137191953,"[{'id': '5744ccdfe4b0c0459246b4b8', 'name': 'Pachinko Parlor', 'pluralName': 'Pachinko Parlors', 'shortName': 'Pachinko Parlor', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/default_', 'suffix': '.png'}, 'primary': True}]"
151,51562715e4b0285059461e52,名古屋市立西築地小学校,35.096955,136.881736,"[{'id': '4bf58dd8d48988d1e2931735', 'name': 'Art Gallery', 'pluralName': 'Art Galleries', 'shortName': 'Art Gallery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/artgallery_', 'suffix': '.png'}, 'primary': True}]"
151,5633410b498e430fc77ff462,Minatomachi POTLUCK BUILDING,35.09855667695216,136.88381437486726,"[{'id': '4bf58dd8d48988d1e2931735', 'name': 'Art Gallery', 'pluralName': 'Art Galleries', 'shortName': 'Art Gallery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/artgallery_', 'suffix': '.png'}, 'primary': True}]"
151,588c3168d8f3e90ab9a145b4,UCO,35.097493,136.883601,"[{'id': '4bf58dd8d48988d1e2931735', 'name': 'Art Gallery', 'pluralName': 'Art Galleries', 'shortName': 'Art Gallery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/artgallery_', 'suffix': '.png'}, 'primary': True}]"
151,563337d1498eaa6c57772e74,Botão Gallery,35.097937768692795,136.8835349896155,"[{'id': '4bf58dd8d48988d1e2931735', 'name': 'Art Gallery', 'pluralName': 'Art Galleries', 'shortName': 'Art Gallery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/artgallery_', 'suffix': '.png'}, 'primary': True}]"
151,554332cb498e62aebb6be078,シンザンホール 名港店,35.09936135683453,136.88363916698646,"[{'id': '5744ccdfe4b0c0459246b4b8', 'name': 'Pachinko Parlor', 'pluralName': 'Pachinko Parlors', 'shortName': 'Pachinko Parlor', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/default_', 'suffix': '.png'}, 'primary': True}]"
